order_date,ship_date,ship_mode,segment,city,state,region,category,sub-category,product_name,sales,order_year,order_month,order_day,shipping_time,category_avg_sales,day_of_week,is_weekend,month,year,quarter,is_month_start,is_month_end,log_sales,region_avg_sales,city_order_count,product_name_length,shipping_days
2015-12-01,2015-12-03,First Class,Consumer,Lowell,Massachusetts,East,Furniture,Furnishings,Ultra Door Push Plate,9.82,2015,12,1,2 days,350.687146701974,1,0,12,2015,4,1,0,2.3813962734183356,240.3869806034483,16,21,2
2017-10-07,2017-10-11,Standard Class,Consumer,Marysville,Washington,West,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,2017,10,7,4 days,119.38100084616687,5,1,10,2017,4,0,0,4.547117254539474,226.18461289808917,2,41,4
2016-11-17,2016-11-24,Standard Class,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,2016,11,17,7 days,119.38100084616687,3,0,11,2016,4,0,0,6.295708707858741,216.35788897672376,23,64,7
2016-11-17,2016-11-24,Standard Class,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Paper,Easy-staple paper,106.32,2016,11,17,7 days,119.38100084616687,3,0,11,2016,4,0,0,4.675815025557423,216.35788897672376,23,17,7
2016-11-17,2016-11-24,Standard Class,Consumer,Oklahoma City,Oklahoma,Central,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,2016,11,17,7 days,350.687146701974,3,0,11,2016,4,0,0,7.189092263874078,216.35788897672376,23,24,7
2015-03-17,2015-03-20,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1909,126.624,2015,3,17,3 days,119.38100084616687,1,0,3,2015,1,0,0,4.849088440998696,240.3869806034483,532,10,3
2016-06-20,2016-06-23,First Class,Consumer,Aurora,Colorado,West,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,2016,6,20,3 days,456.40147435190295,0,0,6,2016,2,0,0,4.84374604433192,226.18461289808917,68,46,3
2018-05-25,2018-05-25,Same Day,Consumer,New York City,New York,East,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,2018,5,25,0 days,119.38100084616687,4,0,5,2018,2,0,0,6.499666732667259,240.3869806034483,891,40,0
2018-05-25,2018-05-25,Same Day,Consumer,New York City,New York,East,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120.0,2018,5,25,0 days,456.40147435190295,4,0,5,2018,2,0,0,4.795790545596741,240.3869806034483,891,49,0
2018-05-25,2018-05-25,Same Day,Consumer,New York City,New York,East,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,2018,5,25,0 days,119.38100084616687,4,0,5,2018,2,0,0,1.4562867329399256,240.3869806034483,891,26,0
2018-05-25,2018-05-25,Same Day,Consumer,New York City,New York,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,2018,5,25,0 days,350.687146701974,4,0,5,2018,2,0,0,2.987700101856727,240.3869806034483,891,32,0
2015-09-09,2015-09-11,First Class,Home Office,Lancaster,Ohio,East,Furniture,Furnishings,Nu-Dell Executive Frame,60.672,2015,9,9,2 days,350.687146701974,2,0,9,2015,3,0,0,4.1218300191569615,240.3869806034483,46,23,2
2015-09-09,2015-09-11,First Class,Home Office,Lancaster,Ohio,East,Office Supplies,Art,Newell 320,30.816,2015,9,9,2 days,119.38100084616687,2,0,9,2015,3,0,0,3.4599693079053893,240.3869806034483,46,10,2
2018-10-17,2018-10-19,Second Class,Corporate,Modesto,California,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,2018,10,17,2 days,456.40147435190295,2,0,10,2018,4,0,0,3.985124757226205,226.18461289808917,3,58,2
2018-11-02,2018-11-05,First Class,Consumer,Saint Louis,Missouri,Central,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,2018,11,2,3 days,119.38100084616687,4,0,11,2018,4,0,0,4.441474093317302,216.35788897672376,5,72,3
2018-11-02,2018-11-05,First Class,Consumer,Saint Louis,Missouri,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2018,11,2,3 days,119.38100084616687,4,0,11,2018,4,0,0,2.546315277916644,216.35788897672376,5,92,3
2015-07-21,2015-07-25,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992,2015,7,21,4 days,119.38100084616687,1,0,7,2015,3,0,0,1.7904252462149184,216.35788897672376,156,45,4
2015-07-21,2015-07-25,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,2015,7,21,4 days,119.38100084616687,1,0,7,2015,3,0,0,4.487737089095996,216.35788897672376,156,79,4
2015-07-21,2015-07-25,Standard Class,Corporate,Dallas,Texas,Central,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,2015,7,21,4 days,350.687146701974,1,0,7,2015,3,0,0,6.4906173073127995,216.35788897672376,156,38,4
2015-07-21,2015-07-25,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,2015,7,21,4 days,119.38100084616687,1,0,7,2015,3,0,0,0.714908672341458,216.35788897672376,156,44,4
2016-09-11,2016-09-15,Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2016,9,11,4 days,350.687146701974,6,1,9,2016,3,0,0,5.355075700366646,240.3869806034483,891,74,4
2016-09-11,2016-09-15,Second Class,Corporate,New York City,New York,East,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8,2016,9,11,4 days,119.38100084616687,6,1,9,2016,3,0,0,4.379523504455763,240.3869806034483,891,53,4
2016-09-11,2016-09-15,Second Class,Corporate,New York City,New York,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,2016,9,11,4 days,456.40147435190295,6,1,9,2016,3,0,0,3.0440461338325417,240.3869806034483,891,61,4
2016-09-11,2016-09-15,Second Class,Corporate,New York City,New York,East,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,2016,9,11,4 days,119.38100084616687,6,1,9,2016,3,0,0,6.651158351408708,240.3869806034483,891,33,4
2017-10-21,2017-10-25,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,2017,10,21,4 days,456.40147435190295,5,1,10,2017,4,0,0,4.673576218652152,216.35788897672376,59,50,4
2017-01-07,2017-01-11,Standard Class,Consumer,Amarillo,Texas,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,2017,1,7,4 days,350.687146701974,5,1,1,2017,1,0,0,3.1812154936855244,216.35788897672376,10,46,4
2017-01-07,2017-01-11,Standard Class,Consumer,Amarillo,Texas,Central,Office Supplies,Paper,Xerox 212,25.92,2017,1,7,4 days,119.38100084616687,5,1,1,2017,1,0,0,3.2928695047765273,216.35788897672376,10,9,4
2016-06-25,2016-06-28,First Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1884,47.952,2016,6,25,3 days,119.38100084616687,5,1,6,2016,2,0,0,3.8908402261602393,216.35788897672376,374,10,3
2016-06-25,2016-06-28,First Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,2016,6,25,3 days,119.38100084616687,5,1,6,2016,2,0,0,0.6851150088626811,216.35788897672376,374,50,3
2016-06-25,2016-06-28,First Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,2016,6,25,3 days,350.687146701974,5,1,6,2016,2,0,0,4.33577325015642,216.35788897672376,374,56,3
2016-06-25,2016-06-28,First Class,Consumer,Houston,Texas,Central,Office Supplies,Labels,Avery File Folder Labels,4.608,2016,6,25,3 days,119.38100084616687,5,1,6,2016,2,0,0,1.7241941497322888,216.35788897672376,374,24,3
2016-09-20,2016-09-22,First Class,Consumer,Lawrence,Massachusetts,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,2016,9,20,2 days,119.38100084616687,1,0,9,2016,3,0,0,3.6553226705850936,240.3869806034483,44,43,2
2018-07-10,2018-07-14,Standard Class,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,2018,7,10,4 days,119.38100084616687,1,0,7,2018,3,0,0,3.7591048990034333,243.52406695869837,220,39,4
2018-06-30,2018-07-02,Second Class,Consumer,Los Angeles,California,West,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,2018,6,30,2 days,350.687146701974,5,1,6,2018,2,0,1,6.079930906763453,226.18461289808917,728,50,2
2018-08-21,2018-08-25,Second Class,Corporate,Seattle,Washington,West,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,2018,8,21,4 days,350.687146701974,1,0,8,2018,3,0,0,5.965387476597862,226.18461289808917,426,38,4
2018-08-21,2018-08-25,Second Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,2018,8,21,4 days,119.38100084616687,1,0,8,2018,3,0,0,6.351897421174038,226.18461289808917,426,47,4
2018-08-21,2018-08-25,Second Class,Corporate,Seattle,Washington,West,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2018,8,21,4 days,456.40147435190295,1,0,8,2018,3,0,0,3.5316406776874447,226.18461289808917,426,52,4
2018-03-11,2018-03-15,Standard Class,Home Office,Cambridge,Massachusetts,East,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,2018,3,11,4 days,456.40147435190295,6,1,3,2018,1,0,0,4.1725394098071575,240.3869806034483,6,51,4
2018-03-11,2018-03-15,Standard Class,Home Office,Cambridge,Massachusetts,East,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,2018,3,11,4 days,350.687146701974,6,1,3,2018,1,0,0,3.3221541743217022,240.3869806034483,6,49,4
2018-09-15,2018-09-17,Second Class,Consumer,Salt Lake City,Utah,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056,2018,9,15,2 days,119.38100084616687,5,1,9,2018,3,0,0,5.690548625619232,226.18461289808917,8,60,2
2017-09-20,2017-09-24,Standard Class,Consumer,New York City,New York,East,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,2017,9,20,4 days,119.38100084616687,2,0,9,2017,3,0,0,5.976985225843148,240.3869806034483,891,36,4
2017-12-15,2017-12-17,Second Class,Consumer,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,2017,12,15,2 days,119.38100084616687,4,0,12,2017,4,0,0,1.1675162673153208,240.3869806034483,3,50,2
2018-11-03,2018-11-06,Second Class,Consumer,Wilmington,North Carolina,South,Office Supplies,Paper,Strathmore Photo Mount Cards,16.272,2018,11,3,3 days,119.38100084616687,5,1,11,2018,4,0,0,2.8490866932125063,243.52406695869837,36,28,3
2017-07-03,2017-07-07,Standard Class,Corporate,New York City,New York,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,2017,7,3,4 days,119.38100084616687,0,0,7,2017,3,0,0,6.562246334027572,240.3869806034483,891,31,4
2015-09-26,2015-09-30,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97,2015,9,26,4 days,119.38100084616687,5,1,9,2015,3,0,0,1.9416152247724325,240.3869806034483,532,43,4
2015-09-26,2015-09-30,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,2015,9,26,4 days,350.687146701974,5,1,9,2015,3,0,0,3.099371308313477,240.3869806034483,532,39,4
2015-09-26,2015-09-30,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376,2015,9,26,4 days,119.38100084616687,5,1,9,2015,3,0,0,3.7465821642422257,240.3869806034483,532,43,4
2015-07-14,2015-07-17,Second Class,Corporate,New York City,New York,East,Office Supplies,Art,Newell 315,17.94,2015,7,14,3 days,119.38100084616687,1,0,7,2015,3,0,0,2.9412760877579323,240.3869806034483,891,10,3
2018-09-28,2018-10-05,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655,2018,9,28,7 days,119.38100084616687,4,0,9,2018,3,0,0,1.2960960932017418,240.3869806034483,532,42,7
2016-08-28,2016-09-04,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35,2016,8,28,7 days,119.38100084616687,6,1,8,2016,3,0,0,6.794978441379176,226.18461289808917,728,30,7
2016-08-28,2016-09-04,Standard Class,Consumer,Los Angeles,California,West,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2016,8,28,7 days,350.687146701974,6,1,8,2016,3,0,0,5.732259786148523,226.18461289808917,728,51,7
2016-08-28,2016-09-04,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,2016,8,28,7 days,119.38100084616687,6,1,8,2016,3,0,0,6.592797928395274,226.18461289808917,728,58,7
2016-08-28,2016-09-04,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,GBC Wire Binding Combs,41.36,2016,8,28,7 days,119.38100084616687,6,1,8,2016,3,0,0,3.7462045207332055,226.18461289808917,728,22,7
2016-08-28,2016-09-04,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,2016,8,28,7 days,456.40147435190295,6,1,8,2016,3,0,0,3.7881816551877985,226.18461289808917,728,52,7
2016-08-28,2016-09-04,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2016,8,28,7 days,350.687146701974,6,1,8,2016,3,0,0,1.6409365794934714,226.18461289808917,728,27,7
2016-09-20,2016-09-26,Standard Class,Corporate,Long Beach,New York,East,Office Supplies,Paper,Xerox 1881,61.4,2016,9,20,6 days,119.38100084616687,1,0,9,2016,3,0,0,4.133565275375382,240.3869806034483,52,10,6
2016-09-20,2016-09-26,Standard Class,Corporate,Long Beach,New York,East,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,2016,9,20,6 days,119.38100084616687,1,0,9,2016,3,0,0,3.236637154446843,240.3869806034483,52,43,6
2017-11-07,2017-11-09,First Class,Consumer,Rochester,New York,East,Technology,Phones,AT&T SB67148 SynJ,263.96,2017,11,7,2 days,456.40147435190295,1,0,11,2017,4,0,0,5.579578871196895,240.3869806034483,53,17,2
2017-11-07,2017-11-09,First Class,Consumer,Rochester,New York,East,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,2017,11,7,2 days,456.40147435190295,1,0,11,2017,4,0,0,5.888794852386603,240.3869806034483,53,41,2
2017-11-07,2017-11-09,First Class,Consumer,Rochester,New York,East,Office Supplies,Paper,Xerox 23,12.96,2017,11,7,2 days,119.38100084616687,1,0,11,2017,4,0,0,2.6361960973342264,240.3869806034483,53,8,2
2017-11-07,2017-11-09,First Class,Consumer,Rochester,New York,East,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82,2017,11,7,2 days,119.38100084616687,1,0,11,2017,4,0,0,4.7691580360935415,240.3869806034483,53,48,2
2017-11-07,2017-11-09,First Class,Consumer,Rochester,New York,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2017,11,7,2 days,119.38100084616687,1,0,11,2017,4,0,0,5.626843833269197,240.3869806034483,53,47,2
2016-10-20,2016-10-24,Standard Class,Corporate,San Francisco,California,West,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,2016,10,20,4 days,456.40147435190295,3,0,10,2016,4,0,0,5.484672444414411,226.18461289808917,500,35,4
2016-10-20,2016-10-24,Standard Class,Corporate,San Francisco,California,West,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,2016,10,20,4 days,350.687146701974,3,0,10,2016,4,0,0,2.834389123145228,226.18461289808917,500,33,4
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,2018,1,1,4 days,119.38100084616687,0,0,1,2018,1,1,0,6.12152743140615,216.35788897672376,36,29,4
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,Central,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,2018,1,1,4 days,350.687146701974,0,0,1,2018,1,1,0,4.958780438553979,216.35788897672376,36,75,4
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,Central,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,2018,1,1,4 days,350.687146701974,0,0,1,2018,1,1,0,5.742182338184078,216.35788897672376,36,44,4
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.736,2018,1,1,4 days,119.38100084616687,0,0,1,2018,1,1,0,2.6200201235951743,216.35788897672376,36,33,4
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Binders,GBC Instant Report Kit,6.47,2018,1,1,4 days,119.38100084616687,0,0,1,2018,1,1,0,2.010894999144726,216.35788897672376,36,22,4
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748,2018,1,1,4 days,119.38100084616687,0,0,1,2018,1,1,0,2.691107480371898,216.35788897672376,36,62,4
2018-01-01,2018-01-05,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2018,1,1,4 days,119.38100084616687,0,0,1,2018,1,1,0,2.7864916274087728,216.35788897672376,36,49,4
2016-06-23,2016-06-29,Standard Class,Corporate,East Point,Georgia,South,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,2016,6,23,6 days,350.687146701974,3,0,6,2016,2,0,0,3.3470931226689546,243.52406695869837,3,45,6
2016-06-23,2016-06-29,Standard Class,Corporate,East Point,Georgia,South,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,2016,6,23,6 days,119.38100084616687,3,0,6,2016,2,0,0,5.117874044765855,243.52406695869837,3,40,6
2016-06-23,2016-06-29,Standard Class,Corporate,East Point,Georgia,South,Technology,Accessories,Dell Slim USB Multimedia Keyboard,75.0,2016,6,23,6 days,456.40147435190295,3,0,6,2016,2,0,0,4.330733340286331,243.52406695869837,3,33,6
2017-11-22,2017-11-27,Standard Class,Home Office,New York City,New York,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,2017,11,22,5 days,119.38100084616687,2,0,11,2017,4,0,0,4.907287566236128,240.3869806034483,891,58,5
2016-10-26,2016-11-01,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Labels,Avery 477,146.544,2016,10,26,6 days,119.38100084616687,2,0,10,2016,4,0,0,4.994126436380505,226.18461289808917,161,9,6
2016-10-26,2016-11-01,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Paper,Xerox 1914,131.904,2016,10,26,6 days,119.38100084616687,2,0,10,2016,4,0,0,4.889627063084178,226.18461289808917,161,10,6
2016-10-26,2016-11-01,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,2016,10,26,6 days,119.38100084616687,2,0,10,2016,4,0,0,5.32242444189127,226.18461289808917,161,50,6
2016-10-26,2016-11-01,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,2016,10,26,6 days,119.38100084616687,2,0,10,2016,4,0,0,2.7279181857396764,226.18461289808917,161,53,6
2016-10-26,2016-11-01,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,2016,10,26,6 days,119.38100084616687,2,0,10,2016,4,0,0,6.578751086968419,226.18461289808917,161,33,6
2017-10-20,2017-10-26,Standard Class,Home Office,Arlington,Virginia,South,Furniture,Furnishings,Aluminum Document Frame,61.1,2017,10,20,6 days,350.687146701974,4,0,10,2017,4,0,0,4.128745988939433,243.52406695869837,60,23,6
2018-04-28,2018-05-02,Standard Class,Consumer,Wilmington,North Carolina,South,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,2018,4,28,4 days,119.38100084616687,5,1,4,2018,2,0,0,3.3700506526653187,243.52406695869837,36,32,4
2017-09-29,2017-10-01,Second Class,Corporate,Yuma,Arizona,West,Office Supplies,Art,Newell 351,10.496,2017,9,29,2 days,119.38100084616687,4,0,9,2017,3,0,0,2.441999148776724,226.18461289808917,4,10,2
2016-07-10,2016-07-14,Standard Class,Consumer,San Bernardino,California,West,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2016,7,10,4 days,119.38100084616687,6,1,7,2016,3,0,0,3.711618941083426,226.18461289808917,6,35,4
2016-08-07,2016-08-09,First Class,Corporate,Baltimore,Maryland,East,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,2016,8,7,2 days,119.38100084616687,6,1,8,2016,3,0,0,4.364117214130314,240.3869806034483,43,43,2
2015-12-07,2015-12-13,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,2015,12,7,6 days,119.38100084616687,0,0,12,2015,4,0,0,5.599754404232153,226.18461289808917,426,34,6
2016-12-10,2016-12-14,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Labels,Avery File Folder Labels,5.76,2016,12,10,4 days,119.38100084616687,5,1,12,2016,4,0,0,1.9110228900548727,226.18461289808917,500,24,4
2018-11-08,2018-11-13,Second Class,Home Office,New York City,New York,East,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,2018,11,8,5 days,119.38100084616687,3,0,11,2018,4,0,0,4.7086288943563215,240.3869806034483,891,53,5
2018-07-27,2018-08-01,Second Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,Staple-based wall hangings,23.88,2018,7,27,5 days,350.687146701974,4,0,7,2018,3,0,0,3.2140642678709788,226.18461289808917,426,26,5
2018-07-27,2018-08-01,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,2018,7,27,5 days,119.38100084616687,4,0,7,2018,3,0,0,3.3032169733019514,226.18461289808917,426,62,5
2018-07-27,2018-08-01,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 227,12.96,2018,7,27,5 days,119.38100084616687,4,0,7,2018,3,0,0,2.6361960973342264,226.18461289808917,426,9,5
2018-07-27,2018-08-01,Second Class,Consumer,Seattle,Washington,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,2018,7,27,5 days,456.40147435190295,4,0,7,2018,3,0,0,5.463619918172396,226.18461289808917,426,47,5
2018-12-28,2019-01-01,Standard Class,Consumer,Albuquerque,New Mexico,West,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,2018,12,28,4 days,119.38100084616687,4,0,12,2018,4,0,0,4.781222129768451,226.18461289808917,14,57,4
2018-12-28,2019-01-01,Standard Class,Consumer,Albuquerque,New Mexico,West,Office Supplies,Paper,Xerox 1953,4.28,2018,12,28,4 days,119.38100084616687,4,0,12,2018,4,0,0,1.6639260977181702,226.18461289808917,14,10,4
2017-03-10,2017-03-13,First Class,Home Office,Los Angeles,California,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,2017,3,10,3 days,456.40147435190295,4,0,3,2017,1,0,0,3.326832966373293,226.18461289808917,728,42,3
2017-03-10,2017-03-13,First Class,Home Office,Los Angeles,California,West,Technology,Machines,Okidata MB760 Printer,3357.6,2017,3,10,3 days,456.40147435190295,4,0,3,2017,1,0,0,8.119279499460907,226.18461289808917,728,21,3
2016-05-22,2016-05-26,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Labels,Avery 476,8.26,2016,5,22,4 days,119.38100084616687,6,1,5,2016,2,0,0,2.225704048658088,226.18461289808917,728,9,4
2016-05-22,2016-05-26,Standard Class,Consumer,Los Angeles,California,West,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,2016,5,22,4 days,456.40147435190295,6,1,5,2016,2,0,0,7.997770720424729,226.18461289808917,728,52,4
2016-05-22,2016-05-26,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,Pizazz Global Quick File,104.79,2016,5,22,4 days,119.38100084616687,6,1,5,2016,2,0,0,4.661455996998683,226.18461289808917,728,24,4
2016-05-22,2016-05-26,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,Aastra 57i VoIP phone,775.728,2016,5,22,4 days,456.40147435190295,6,1,5,2016,2,0,0,6.655090224730755,226.18461289808917,728,21,4
2018-02-17,2018-02-19,First Class,Home Office,Houston,Texas,Central,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,2018,2,17,2 days,350.687146701974,5,1,2,2018,1,0,0,4.500547176083805,216.35788897672376,374,51,2
2018-02-17,2018-02-19,First Class,Home Office,Houston,Texas,Central,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,2018,2,17,2 days,119.38100084616687,5,1,2,2018,1,0,0,5.172980875236739,216.35788897672376,374,57,2
2018-02-17,2018-02-19,First Class,Home Office,Houston,Texas,Central,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,2018,2,17,2 days,456.40147435190295,5,1,2,2018,1,0,0,6.085264496178653,216.35788897672376,374,46,2
2018-12-08,2018-12-15,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,Global Deluxe Steno Chair,215.544,2018,12,8,7 days,350.687146701974,5,1,12,2018,4,0,0,5.377793760049815,240.3869806034483,532,25,7
2018-11-18,2018-11-23,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584,2018,11,18,5 days,119.38100084616687,6,1,11,2018,4,0,0,4.035726259733689,216.35788897672376,308,45,5
2018-11-18,2018-11-23,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2018,11,18,5 days,350.687146701974,6,1,11,2018,4,0,0,4.85504135104328,216.35788897672376,308,42,5
2017-12-01,2017-12-03,Second Class,Consumer,San Angelo,Texas,Central,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,2017,12,1,2 days,350.687146701974,4,0,12,2017,4,1,0,5.519178314704694,216.35788897672376,4,42,2
